4.279210922186936727e+01 1.715977629965398377e+00 1.399011926747285486e+02 3.674805552022737061e+02 -1.093004321407840401e-01
1.918085553333913340e-01 1.307917901583058318e-01 1.179147539069817974e+01 1.950326463495461269e+02 1.645571994769474966e-02
4.279210922186936727e+01 1.715977629965398377e+00 1.399011926747285486e+02 3.674805552022737061e+02 -1.093004321407840401e-01
1.918085553333913340e-01 1.307917901583058318e-01 1.179147539069817974e+01 1.950326463495461269e+02 1.645571994769474966e-02
