8.973062993788745700e+01 3.228886612932348577e+00 1.657883846657950073e+02 1.053252259966194862e+06 -1.937298644131625891e-01
3.738035142101500119e-01 2.281552524035871388e-01 1.195626861945102526e+01 2.847318733758433722e+06 4.219879809460945486e-02
