Shimadzu measurement
Filename
740Labor_aprilis_14_Al.dat
Identifier
2mN/s meres
Date 2016:4:14
Time 9:29
Indentsize=0 [æm]
 Time [s]         Load [mN]       Displ [æm] 
      4.700023     77.338997      2.925131
      4.750025     78.295194      2.950085
      4.800028     79.246716      2.974863
      4.849999     80.197692      2.999360
      4.900002     81.149396      3.023849
      4.950003     82.103588      3.048209
      5.000006     83.060018      3.072879
      5.050008     84.009918      3.097768
      5.100010     84.955162      3.122670
      5.150013     85.902928      3.147463
      5.200015     86.849914      3.172157
      5.250016     87.804131      3.196700
      5.300019     88.761805      3.221292
      5.350021     89.717707      3.245744
      5.400024     90.682390      3.269643
      5.450026     91.639108      3.293228
      5.500028     92.588046      3.316468
      5.549999     93.550124      3.339459
      5.600001     94.499613      3.362226
      5.650004     95.454253      3.384487
      5.700006     96.410476      3.407390
      5.750009     97.362021      3.430139
      5.800011     98.317289      3.452811
      5.850012     99.262482      3.475535
      5.900015    100.210812      3.498001
      5.950017    101.174175      3.520295
      6.000019    102.129093      3.542496
      6.050022    103.093502      3.564430
      6.100023    104.048141      3.585941
      6.150026    104.996429      3.607132
      6.200028    105.958532      3.628767
      6.250000    106.915369      3.650619
      6.300002    107.859531      3.672483
      6.350005    108.814259      3.694542
      6.400006    109.774223      3.716530
      6.450008    110.733408      3.738639
      6.500011    111.679683      3.760247
      6.550013    112.638754      3.781829
      6.600015    113.584317      3.803146
      6.650018    114.543357      3.824528
      6.700019    115.493775      3.846214
      6.750021    116.443757      3.867867
      6.800024    117.401892      3.889369
      6.850026    118.352716      3.910369
      6.900029    119.310998      3.931710
      6.950000    120.266837      3.952626
      7.000002    121.224750      3.973709
      7.050004    122.175373      3.994881
      7.100007    123.140800      4.015706
      7.150009    124.097576      4.036645
      7.200011    125.050838      4.057383
      7.250014    126.007043      4.078122
      7.300015    126.961622      4.098802
      7.350016    127.924505      4.119183
      7.400019    128.886927      4.139419
      7.450021    129.838556      4.159279
      7.500024    130.801226      4.178496
      7.550026    131.761014      4.197317
      7.600028    132.716377      4.215537
      7.649999    133.682407      4.233889
      7.700001    134.642777      4.252175
      7.750004    135.601717      4.270587
      7.800006    136.551433      4.288866
      7.850009    137.506277      4.306782
      7.900011    138.461464      4.324432
      7.950012    139.416348      4.342087
      8.000015    140.378895      4.359686
      8.050017    141.328806      4.376990
      8.100019    142.276501      4.394272
      8.150022    143.235019      4.411535
      8.200023    144.181915      4.428781
      8.250026    145.143987      4.445645
      8.300028    146.093470      4.462349
      8.350000    147.048105      4.478603
      8.400002    148.000661      4.494696
      8.450005    148.956840      4.511011
      8.500006    149.917501      4.527343
      8.550008    150.873649      4.543506
      8.600011    151.830620      4.559457
      8.650013    152.797486      4.575339
      8.700015    153.754336      4.591219
      8.750018    154.703394      4.606976
      8.800019    155.672294      4.622684
      8.850021    156.621209      4.638529
      8.900024    157.574721      4.654377
      8.950026    158.533592      4.670472
      9.000029    159.490571      4.686604
      9.050000    160.448290      4.702772
      9.100002    161.406673      4.718788
      9.150004    162.361383      4.734545
      9.200007    163.319500      4.750435
      9.250009    164.277632      4.766201
      9.300011    165.240050      4.782160
      9.350014    166.194729      4.798111
      9.400015    167.144883      4.813992
      9.450017    168.092187      4.829750
      9.500020    169.047301      4.845214
      9.550022    170.006392      4.860658
      9.600025    170.981270      4.875961
      9.650026    171.938007      4.890954
      9.700028    172.903443      4.906096
      9.750000    173.857174      4.921128
      9.800002    174.818684      4.935938
      9.850005    175.784142      4.950366
      9.900007    176.747050      4.964511
      9.950009    177.705221      4.978523
     10.000011    178.670726      4.992477
     10.050013    179.632455      5.006073
     10.100016    180.593228      5.019652
     10.150018    181.549477      5.033338
     10.200020    182.508980      5.046815
     10.250022    183.365819      5.059860
     10.300024    184.145519      5.073004
     10.350027    184.844197      5.085505
     10.400029    185.481552      5.097489
     10.450001    186.038082      5.108824
     10.500003    186.551777      5.119452
     10.550005    187.013491      5.129811
     10.600007    187.425372      5.139256
     10.650009    187.794234      5.148184
     10.700012    188.124378      5.156524
     10.750014    188.427002      5.164214
     10.800016    188.696311      5.171622
     10.850018    188.943572      5.178778
     10.900020    189.166107      5.185524
     10.950022    189.361505      5.191839
     11.000025    189.544078      5.197706
     11.050027    189.708394      5.202864
     11.099999    189.840408      5.208300
     11.150000    189.969597      5.213558
     11.200003    190.088920      5.218230
     11.250005    190.192647      5.222801
     11.300008    190.283561      5.227402
     11.350010    190.372097      5.231788
     11.400011    190.449948      5.235552
     11.450014    190.510859      5.239184
     11.500016    190.580938      5.242453
     11.550018    190.635464      5.245639
     11.600021    190.685148      5.248689
     11.650023    190.726811      5.251801
     11.700025    190.764918      5.254479
     11.750027    190.809591      5.256951
     11.799999    190.844304      5.259175
     11.850001    190.872493      5.261238
     11.900003    190.899694      5.263217
     11.950006    190.922955      5.265181
     12.000007    190.941448      5.267010
     12.050010    190.959923      5.268655
     12.100012    190.988147      5.270320
     12.150014    190.998900      5.271940
     12.200017    191.015903      5.273398
     12.250019    191.025101      5.274832
     12.300020    191.038262      5.276184
     12.350023    190.952450      5.277156
     12.400025    190.788547      5.278215
     12.450028    190.539105      5.279167
     12.499999    190.217559      5.280146
     12.550002    189.835393      5.280967
     12.600003    189.382800      5.281644
     12.650036    188.886353      5.282315
     12.700007    188.339451      5.282796
     12.750009    187.752634      5.283046
     12.800012    187.123179      5.283089
     12.850014    186.468777      5.282882
     12.900016    185.785209      5.282758
     12.950018    185.075393      5.282523
     13.000020    184.332186      5.282069
     13.050022    183.573577      5.281598
     13.100025    182.787067      5.280808
     13.150027    181.980330      5.280342
     13.199999    181.168816      5.279800
     13.250000    180.346289      5.279129
     13.300003    179.499202      5.278464
     13.350005    178.650152      5.277866
     13.400008    177.787739      5.277266
     13.450010    176.916961      5.276666
     13.500011    176.035603      5.276186
     13.550014    175.150827      5.275510
     13.600016    174.250768      5.274719
     13.650018    173.349770      5.274068
     13.700021    172.447318      5.273604
     13.750023    171.530740      5.272882
     13.800025    170.620979      5.272475
     13.850027    169.700264      5.271988
     13.899999    168.772742      5.271304
     13.950001    167.844587      5.270568
     14.000003    166.902434      5.269599
     14.050006    165.981864      5.268667
     14.100007    165.047148      5.267644
     14.150010    164.104584      5.266602
     14.200012    163.162280      5.265542
     14.250014    162.215939      5.264649
     14.300017    161.269626      5.263906
     14.350019    160.329442      5.263116
     14.400020    159.374632      5.262343
     14.450023    158.426801      5.261770
     14.500025    157.480367      5.261071
     14.550028    156.522375      5.260198
     14.599999    155.571068      5.258985
     14.650002    154.619066      5.258320
     14.700003    153.671931      5.257478
     14.750005    152.719410      5.256659
     14.800008    151.766924      5.255983
     14.850010    150.821796      5.255191
     14.900013    149.867419      5.254540
     14.950015    148.908990      5.253709
     15.000016    147.958513      5.253023
     15.050019    147.007257      5.252283
     15.100021    146.053468      5.251556
     15.150023    145.107167      5.250719
     15.200026    144.149292      5.249965
     15.250027    143.210300      5.249226
     15.299999    142.259615      5.248378
     15.350001    141.310613      5.247431
     15.400004    140.357022      5.246640
     15.450006    139.397470      5.245867
     15.500009    138.452085      5.245050
     15.550010    137.496867      5.244130
     15.600012    136.541345      5.243303
     15.650015    135.580664      5.242437
     15.700017    134.623888      5.241352
     15.750019    133.659638      5.240742
     15.800022    132.705752      5.240009
     15.850023    131.747766      5.239167
     15.900026    130.790973      5.238531
     15.950028    129.835863      5.237837
     16.000000    128.881048      5.237028
     16.050002    127.928940      5.236301
     16.100004    126.973774      5.235402
     16.150006    126.018909      5.234472
     16.200008    125.058210      5.233634
     16.250011    124.096534      5.232697
     16.300013    123.148627      5.231975
     16.350015    122.189307      5.231143
     16.400018    121.235586      5.230394
     16.450019    120.288735      5.229598
     16.500021    119.332198      5.228637
     16.550024    118.377929      5.227833
     16.600026    117.421429      5.226805
     16.650029    116.460479      5.225940
     16.699999    115.505902      5.224918
     16.750002    114.542411      5.223876
     16.800004    113.591649      5.222938
     16.850006    112.638917      5.221972
     16.900009    111.676475      5.221041
     16.950011    110.720555      5.220264
     17.000013    109.763789      5.219444
     17.050015    108.814198      5.218888
     17.100017    107.860687      5.218205
     17.150020    106.901818      5.217590
     17.200022    105.950334      5.216853
     17.250024    104.992067      5.216190
     17.300026    104.031360      5.215716
     17.350028    103.074558      5.215166
     17.400000    102.123103      5.214306
     17.450002    101.172188      5.213715
     17.500005    100.220538      5.212694
     17.550007     99.262122      5.212020
     17.600009     98.306163      5.211230
     17.650011     97.353635      5.210458
     17.700013     96.393820      5.209885
     17.750016     95.427445      5.209187
     17.800018     94.474699      5.208680
     17.850020     93.522011      5.207919
     17.900022     92.567544      5.207051
     17.950024     91.605984      5.206025
     18.000027     90.650246      5.205224
     18.050028     89.689982      5.204443
     18.100000     88.732971      5.203617
     18.150002     87.785599      5.202691
     18.200004     86.834697      5.201857
     18.250006     85.877564      5.201107
     18.300008     84.916657      5.200126
     18.350011     83.962727      5.199000
     18.400013     83.008974      5.197986
     18.450015     82.055990      5.197074
     18.500018     81.098816      5.195825
     18.550019     80.135429      5.194763
     18.600021     79.185983      5.193562
     18.650024     78.233823      5.192299
     18.700026     77.276779      5.191161
     18.750029     76.318393      5.190016
     18.800000     75.362460      5.188802
     18.850002     74.408125      5.187770
     18.900004     73.454007      5.186659
     18.950006     72.495202      5.185536
     19.000009     71.539502      5.184404
     19.050011     70.580494      5.183446
     19.100013     69.622781      5.182339
     19.150015     68.663792      5.181160
     19.200017     67.711589      5.179977
     19.250020     66.760610      5.178913
     19.300022     65.802189      5.177832
     19.350024     64.846835      5.176677
     19.400026     63.890580      5.174843
     19.450028     62.937785      5.172827
     19.500000     61.970405      5.171257
     19.550002     61.017365      5.169660
     19.600005     60.067464      5.167735
     19.650007     59.106350      5.165636
     19.700009     58.142469      5.163747
     19.750011     57.192577      5.161803
     19.800013     56.241238      5.159870
     19.850016     55.284933      5.157886
     19.900018     54.333315      5.155918
     19.950020     53.384695      5.154207
     20.000022     52.424123      5.152485
     20.050024     51.466834      5.150873
     20.100026     50.520433      5.149179
     20.150029     49.563080      5.147532
     20.200001     48.616012      5.145805
     20.250003     47.657448      5.143885
     20.300004     46.707458      5.141974
     20.350007     45.754810      5.140010
     20.400009     44.803431      5.137937
     20.450012     43.845870      5.136071
     20.500014     42.896174      5.134209
     20.550015     41.938295      5.132106
     20.600018     40.985872      5.129541
     20.650020     40.026150      5.127112
     20.700022     39.067184      5.124864
     20.750025     38.115612      5.122535
     20.800027     37.155436      5.120379
     20.850029     36.204606      5.118194
     20.900000     35.238384      5.115983
     20.950003     34.284555      5.113932
     21.000005     33.326619      5.111842
     21.050007     32.372923      5.109779
     21.100010     31.415108      5.107860
     21.150011     30.463351      5.106133
     21.200014     29.505450      5.104091
     21.250016     28.556058      5.102009
     21.300018     27.602116      5.099830
     21.350021     26.652624      5.097502
     21.400023     25.704086      5.095163
     21.450024     24.744809      5.093058
     21.500027     23.788685      5.090981
     21.549999     22.828685      5.088928
     21.600001     21.867637      5.086836
     21.650003     20.922127      5.084892
     21.700006     19.961303      5.082594
     21.750007     19.012941      5.080403
     21.800010     18.067251      5.078065
     21.850012     17.107486      5.075778
     21.900014     16.147871      5.073353
     21.950017     15.185339      5.071110
     22.000019     14.224454      5.068969
     22.050020     13.271766      5.066309
     22.100023     12.322792      5.063428
     22.150025     11.371058      5.060529
     22.200027     10.395477      5.057493
     22.249999      9.450315      5.054211
     22.300001      8.503842      5.050830
     22.350003      7.570838      5.026608
     22.400005      6.614556      4.917709
     22.450008      5.676386      4.667110
     22.500010      4.927249      4.267679
     22.550013      4.328101      3.752000
     22.600014      3.897511      3.204330
     22.650016      3.611911      2.735964
     22.700019      3.429335      2.436385
     22.750021      3.364505      2.359637
     22.800023      3.410530      2.423867
     22.850026      3.534351      2.569139
     22.900027      3.744669      2.752436
     22.949999      4.021847      2.946517
     23.000001      4.381172      3.137182
     23.050004      4.801611      3.317203
     23.100006      5.277665      3.484105
     23.150008      5.797667      3.636819
     23.200010      6.356613      3.775482
     23.250012      6.956712      3.901500
     23.300015      7.590186      4.015221
     23.350016      8.265905      4.117998
     23.400018      8.959503      4.210985
     23.450021      9.682009      4.294917
     23.500023     10.427480      4.370640
     23.550024     11.197283      4.439339
     23.600027     11.980439      4.501169
     23.649999     12.778055      4.557242
     23.700001     13.600280      4.608197
     23.750003     14.431227      4.653995
     23.800006     15.271243      4.695275
     23.850007     16.122475      4.732975
     23.900010     16.984409      4.766906
     23.950012     17.854757      4.798115
     24.000014     18.732675      4.825898
     24.050017     19.625953      4.851269
     24.100019     20.512911      4.874042
     24.150020     21.414325      4.894842
     24.200023     22.318373      4.913990
     24.250025     23.229673      4.931345
     24.300027     24.150553      4.947270
