Shimadzu measurement
Filename
760Labor_aprilis_14_73Mg.dat
Identifier
2mN/s meres
Date 2016:4:14
Time 11:34
Indentsize=0 [æm]
 Time [s]         Load [mN]       Displ [æm] 
      4.699992     77.258701      1.397084
      4.749994     78.218131      1.408274
      4.799996     79.167680      1.419260
      4.849998     80.120542      1.430368
      4.900000     81.080658      1.441526
      4.950003     82.032044      1.452910
      5.000005     82.988391      1.463705
      5.050007     83.942488      1.474397
      5.100009     84.897613      1.485058
      5.150011     85.849389      1.495812
      5.200014     86.803646      1.506834
      5.249985     87.758914      1.517730
      5.299988     88.712040      1.528818
      5.349990     89.666291      1.539713
      5.399991     90.623996      1.550312
      5.449994     91.577483      1.560767
      5.499996     92.525346      1.571030
      5.549999     93.482793      1.581305
      5.600001     94.429947      1.591285
      5.650002     95.389198      1.601182
      5.700005     96.342247      1.611128
      5.750007     97.299480      1.620994
      5.800009     98.256206      1.630972
      5.850012     99.212476      1.640990
      5.900014    100.172608      1.650800
      5.949985    101.123397      1.660666
      5.999987    102.068221      1.670340
      6.049990    103.027816      1.680205
      6.099992    103.979955      1.689878
      6.149994    104.933316      1.699559
      6.199997    105.889610      1.709066
      6.249998    106.848542      1.718416
      6.300001    107.807408      1.727808
      6.350003    108.757058      1.737054
      6.400005    109.714895      1.746290
      6.450008    110.671553      1.755580
      6.500010    111.617996      1.764795
      6.550011    112.575388      1.774065
      6.600014    113.529815      1.783507
      6.649986    114.489509      1.793043
      6.699988    115.449670      1.802601
      6.749990    116.396215      1.812485
      6.799993    117.349424      1.822297
      6.849994    118.305581      1.831981
      6.899997    119.251573      1.841369
      6.949999    120.212830      1.850367
      7.000001    121.162191      1.859503
      7.050004    122.111223      1.868519
      7.100005    123.070943      1.877549
      7.150007    124.026246      1.886958
      7.200010    124.992221      1.896341
      7.250012    125.941556      1.905762
      7.300015    126.894226      1.914791
      7.349986    127.855389      1.924016
      7.399988    128.804667      1.932928
      7.449990    129.762778      1.941743
      7.499992    130.719073      1.950835
      7.549995    131.665190      1.959935
      7.599997    132.628390      1.969039
      7.650000    133.586215      1.978088
      7.700001    134.546525      1.987086
      7.750003    135.505410      1.996040
      7.800006    136.461182      2.004952
      7.850008    137.415371      2.013705
      7.900010    138.368748      2.022133
      7.950013    139.328107      2.030694
      8.000014    140.285526      2.039315
      8.049986    141.244250      2.047623
      8.099988    142.201708      2.055893
      8.149991    143.160467      2.064313
      8.199993    144.107580      2.072990
      8.249995    145.068016      2.081715
      8.299997    146.016638      2.090360
      8.349999    146.978432      2.098752
      8.400002    147.936821      2.106976
      8.450004    148.887873      2.115353
      8.500006    149.845141      2.123687
      8.550009    150.800677      2.132103
      8.600010    151.755875      2.140226
      8.650012    152.710771      2.148148
      8.700015    153.670276      2.156315
      8.749987    154.616839      2.164825
      8.799989    155.580442      2.174193
      8.849990    156.527642      2.183601
      8.899993    157.481442      2.193044
      8.949995    158.438130      2.202154
      8.999998    159.393755      2.210963
      9.050000    160.352086      2.219196
      9.100002    161.305528      2.227094
      9.150004    162.267997      2.235118
      9.200006    163.218449      2.242828
      9.250008    164.176396      2.250743
      9.300011    165.133765      2.258356
      9.350013    166.086341      2.265817
      9.399985    167.041317      2.273387
      9.449986    168.003336      2.280993
      9.499989    168.961928      2.288815
      9.549991    169.924149      2.297014
      9.599993    170.882313      2.305371
      9.649996    171.838046      2.313685
      9.699998    172.801356      2.321412
      9.750000    173.761721      2.329098
      9.800002    174.721876      2.336626
      9.850004    175.683063      2.344073
      9.900007    176.642126      2.351630
      9.950009    177.618200      2.359041
     10.000010    178.583948      2.366749
     10.050013    179.543455      2.374602
     10.100014    180.518707      2.382279
     10.149986    181.489209      2.389739
     10.199988    182.463981      2.397245
     10.249991    183.326627      2.404551
     10.299993    184.113994      2.411370
     10.349995    184.815301      2.417751
     10.399997    185.450139      2.423616
     10.449999    186.023324      2.428895
     10.500002    186.536749      2.433951
     10.550004    187.003715      2.438563
     10.600006    187.428867      2.442713
     10.650009    187.809063      2.446448
     10.700010    188.147576      2.450054
     10.750012    188.455290      2.453299
     10.800015    188.733454      2.456342
     10.849987    188.974035      2.459386
     10.899989    189.194831      2.461942
     10.949990    189.389885      2.464487
     10.999993    189.565433      2.466777
     11.049995    189.728920      2.468533
     11.099998    189.865682      2.470297
     11.150000    189.989989      2.471701
     11.200002    190.104306      2.473209
     11.250004    190.209634      2.474749
     11.300006    190.302597      2.476013
     11.350008    190.380160      2.477273
     11.400011    190.458512      2.478346
     11.450013    190.536354      2.479616
     11.499985    190.591762      2.480394
     11.549986    190.648954      2.481276
     11.599989    190.704699      2.482071
     11.649991    190.753039      2.482664
     11.699993    190.796545      2.483197
     11.749996    190.838751      2.483678
     11.799998    190.874296      2.484171
     11.850000    190.892859      2.484676
     11.900002    190.924824      2.484886
     11.950004    190.949320      2.485320
     12.000007    190.971977      2.485771
     12.050009    190.986264      2.486177
     12.100011    191.005837      2.486543
     12.150013    191.020401      2.486810
     12.199985    191.025573      2.487357
     12.249987    191.040605      2.487726
     12.299989    191.059627      2.488242
     12.349992    190.964440      2.488706
     12.399994    190.788438      2.489002
     12.449995    190.525054      2.489024
     12.499998    190.201338      2.489043
     12.550000    189.811725      2.488939
     12.600003    189.359753      2.488784
     12.650005    188.857763      2.488584
     12.700006    188.305262      2.488159
     12.750009    187.716456      2.487594
     12.800011    187.097419      2.487329
     12.850013    186.433472      2.487030
     12.899985    185.751690      2.486578
     12.949988    185.030663      2.486049
     12.999989    184.281029      2.485512
     13.049991    183.510532      2.484906
     13.099994    182.721868      2.484300
     13.149996    181.920516      2.483876
     13.199999    181.109577      2.483495
     13.250001    180.285125      2.483091
     13.300002    179.447293      2.482484
     13.350005    178.589481      2.481937
     13.400007    177.724066      2.481139
     13.450009    176.856080      2.480177
     13.500012    175.961976      2.479190
     13.550014    175.062065      2.478056
     13.599985    174.177072      2.477098
     13.649987    173.273764      2.475991
     13.699990    172.371064      2.474994
     13.749992    171.446328      2.473915
     13.799994    170.532277      2.473004
     13.849997    169.611363      2.472306
     13.899998    168.681831      2.471434
     13.950001    167.755529      2.470466
     14.000003    166.825421      2.469473
     14.050005    165.894938      2.468457
     14.100008    164.957404      2.467421
     14.150009    164.015355      2.466366
     14.200011    163.074736      2.465355
     14.250014    162.137236      2.464385
     14.299986    161.185451      2.463328
     14.349988    160.242174      2.462255
     14.399990    159.294957      2.461351
     14.449992    158.353348      2.460171
     14.499994    157.400918      2.458986
     14.549996    156.441191      2.457920
     14.599999    155.495648      2.456778
     14.650001    154.543339      2.455689
     14.700004    153.599590      2.454769
     14.750005    152.651338      2.453698
     14.800007    151.691708      2.452550
     14.850010    150.741369      2.451457
     14.900012    149.796342      2.450228
     14.950014    148.839614      2.449183
     14.999986    147.884564      2.448304
     15.049988    146.940789      2.447208
     15.099990    145.990071      2.446160
     15.149992    145.037378      2.445339
     15.199995    144.086569      2.444356
     15.249997    143.141118      2.443349
     15.300000    142.181567      2.442199
     15.350001    141.223977      2.441103
     15.400002    140.264487      2.439872
     15.450005    139.313665      2.438642
     15.500007    138.363929      2.437475
     15.550009    137.416393      2.436179
     15.600012    136.460458      2.435014
     15.650014    135.499408      2.433721
     15.699985    134.540467      2.432557
     15.749987    133.591970      2.431387
     15.799990    132.646158      2.430273
     15.849992    131.686283      2.428844
     15.899994    130.734504      2.427374
     15.949997    129.783296      2.426112
     15.999998    128.831993      2.424733
     16.050001    127.870228      2.423247
     16.100003    126.908812      2.421910
     16.150005    125.952595      2.420645
     16.200008    125.009600      2.419263
     16.250010    124.045547      2.417958
     16.300011    123.095500      2.416722
     16.350014    122.139139      2.415305
     16.399986    121.194793      2.414029
     16.449988    120.232576      2.412759
     16.499990    119.274417      2.411616
     16.549992    118.311974      2.410588
     16.599994    117.356662      2.409418
     16.649996    116.402886      2.408304
     16.699999    115.451103      2.407179
     16.750001    114.492567      2.406106
     16.800004    113.534669      2.405262
     16.850005    112.585279      2.404258
     16.900007    111.633171      2.403172
     16.950010    110.677394      2.402133
     17.000012    109.721979      2.400954
     17.050014    108.772993      2.400320
     17.099986    107.824910      2.399322
     17.149988    106.860550      2.398546
     17.199990    105.900461      2.397543
     17.249992    104.942996      2.396640
     17.299995    103.991554      2.395522
     17.349997    103.032716      2.394455
     17.399999    102.085531      2.393494
     17.450001    101.136629      2.392324
     17.500003    100.176413      2.391089
     17.550006     99.220055      2.390037
     17.600008     98.264116      2.388786
     17.650010     97.304893      2.387538
     17.700013     96.352479      2.386170
     17.750014     95.400091      2.384879
     17.799986     94.447114      2.383716
     17.849988     93.494830      2.382487
     17.899991     92.543778      2.381380
     17.949993     91.589563      2.380140
     17.999994     90.627619      2.378963
     18.049997     89.663601      2.377660
     18.099999     88.705041      2.376364
     18.150002     87.752004      2.374954
     18.200004     86.799664      2.373564
     18.250006     85.835745      2.372312
     18.300008     84.882768      2.370880
     18.350010     83.920106      2.369469
     18.400012     82.972533      2.368077
     18.450015     82.007410      2.366764
     18.499987     81.057622      2.365582
     18.549989     80.106375      2.364090
     18.599990     79.148934      2.362687
     18.649993     78.195072      2.361363
     18.699995     77.243821      2.360172
     18.749997     76.285155      2.358916
     18.800000     75.336294      2.357420
     18.850002     74.379779      2.356074
     18.900004     73.426140      2.354435
     18.950006     72.474481      2.352959
     19.000008     71.514225      2.351327
     19.050011     70.568207      2.349979
     19.100013     69.616692      2.348461
     19.149985     68.663891      2.346973
     19.199986     67.706882      2.345450
     19.249989     66.749746      2.343897
     19.299991     65.791277      2.342377
     19.349993     64.837101      2.341070
     19.399996     63.889840      2.339649
     19.449998     62.935374      2.338371
     19.499999     61.980529      2.336732
     19.550002     61.029614      2.335196
     19.600004     60.079185      2.333264
     19.650007     59.120647      2.331465
     19.700009     58.163968      2.329723
     19.750010     57.207130      2.328094
     19.800013     56.259304      2.326324
     19.849985     55.311656      2.324791
     19.899987     54.352569      2.323228
     19.949989     53.399057      2.321700
     19.999992     52.446901      2.320019
     20.049993     51.492914      2.318567
     20.099995     50.539719      2.316956
     20.149998     49.581744      2.315139
     20.200000     48.636558      2.313321
     20.250003     47.685181      2.311379
     20.300005     46.726401      2.309571
     20.350006     45.771945      2.307455
     20.400009     44.813446      2.305307
     20.450011     43.858021      2.303068
     20.500013     42.899871      2.300809
     20.549985     41.945372      2.298654
     20.599988     40.994768      2.296409
     20.649989     40.034853      2.294144
     20.699990     39.080596      2.291862
     20.749993     38.122276      2.289564
     20.799995     37.159079      2.287251
     20.849997     36.199426      2.284743
     20.900000     35.239912      2.282241
     20.950002     34.277471      2.279868
     21.000004     33.325823      2.277365
     21.050006     32.364359      2.274869
     21.100008     31.405655      2.272012
     21.150011     30.456761      2.269501
     21.200013     29.501436      2.266937
     21.249985     28.540324      2.264323
     21.299986     27.584990      2.261361
     21.349989     26.628752      2.258390
     21.399991     25.679636      2.255411
     21.449993     24.719228      2.252424
     21.499996     23.764528      2.249248
     21.549998     22.812523      2.246023
     21.599999     21.864164      2.242877
     21.650002     20.911153      2.239923
     21.700004     19.949681      2.236776
     21.750007     18.999516      2.233944
     21.800009     18.054645      2.230907
     21.850010     17.100499      2.227807
     21.900013     16.145942      2.224468
     21.949985     15.194065      2.220975
     21.999987     14.237277      2.217403
     22.049989     13.278509      2.213579
     22.099992     12.320403      2.209587
     22.149993     11.361670      2.205324
     22.199995     10.410307      2.200632
     22.249998      9.456424      2.193724
     22.300000      8.504543      2.172308
     22.350003      7.563011      2.104572
     22.400005      6.632012      1.936735
     22.450006      5.680586      1.606235
     22.500009      4.932336      1.104315
     22.550011      4.354738      0.524838
     22.600013      3.922792      0.003919
     22.649985      3.631698     -0.349916
     22.699988      3.458216     -0.474211
     22.749989      3.399740     -0.397842
     22.799991      3.424627     -0.243171
     22.849994      3.552008     -0.055444
     22.899996      3.764919      0.139208
     22.949998      4.046872      0.327944
     23.000001      4.394015      0.505130
     23.050002      4.809594      0.669054
     23.100005      5.278222      0.818844
     23.150007      5.790930      0.954997
     23.200009      6.343922      1.078512
     23.250012      6.948428      1.190163
     23.300013      7.579765      1.291199
     23.349985      8.249288      1.382681
     23.399987      8.945244      1.465258
     23.449990      9.663769      1.540127
     23.499992     10.415423      1.607631
     23.549994     11.180415      1.668812
     23.599996     11.967785      1.724241
     23.649998     12.771635      1.774616
     23.700000     13.586654      1.820502
     23.750003     14.417829      1.861739
     23.800005     15.257441      1.899035
     23.850008     16.115021      1.933090
     23.900009     16.980229      1.964167
     23.950011     17.850470      1.992075
     24.000014     18.738669      2.017436
     24.049986     19.618616      2.040688
     24.099988     20.511888      2.061737
     24.149990     21.415322      2.080804
     24.199992     22.318135      2.098208
     24.249994     23.222221      2.114115
     24.299996     24.133557      2.128554
     24.349999     25.047754      2.141732
     24.400001     25.975514      2.154020
     24.450004     26.901441      2.165201
     24.500005     27.841589      2.175569
     24.550007     28.765238      2.185327
     24.600010     29.697232      2.194171
     24.650012     30.642839      2.202557
     24.700014     31.585440      2.210472
     24.749986     32.524114      2.217716
     24.799988     33.470240      2.224420
     24.849990     34.415139      2.230758
     24.899992     35.357713      2.236645
     24.949995     36.307960      2.241944
     24.999997     37.243139      2.247079
     25.049998     38.198938      2.252189
     25.100001     39.146438      2.256849
     25.150003     40.083419      2.260982
     25.200006     41.031683      2.264824
     25.250008     41.980947      2.268708
     25.300010     42.932333      2.272449
     25.350012     43.879524      2.275998
     25.400014     44.819887      2.279193
     25.449986     45.773638      2.282251
     25.499988     46.721737      2.285187
     25.549991     47.676345      2.287951
     25.599993     48.634982      2.290560
     25.649994     49.591140      2.292848
     25.699997     50.547509      2.295334
     25.749999     51.497354      2.297938
     25.800001     52.445600      2.300403
     25.850004     53.403393      2.302744
     25.900006     54.347194      2.305217
     25.950008     55.310753      2.307443
     26.000009     56.265238      2.309874
     26.050011     57.218881      2.312183
     26.100014     58.170544      2.314445
     26.149986     59.123478      2.316358
     26.199988     60.076335      2.318325
     26.249990     61.032784      2.320216
