Shimadzu measurement
Filename
751Labor_aprilis_14_047Mg.dat
Identifier
2mN/s meres
Date 2016:4:14
Time 10:25
Indentsize=0 [æm]
 Time [s]         Load [mN]       Displ [æm] 
      4.699992     77.318694      2.215649
      4.749994     78.273588      2.236069
      4.799997     79.224547      2.256461
      4.849999     80.175626      2.276523
      4.900001     81.138410      2.296470
      4.950003     82.094639      2.316071
      5.000005     83.044968      2.335726
      5.050008     83.993039      2.355735
      5.100010     84.946402      2.375636
      5.150012     85.899645      2.395926
      5.200015     86.857663      2.415530
      5.250016     87.812654      2.434639
      5.300018     88.762480      2.453546
      5.349990     89.718032      2.473248
      5.399993     90.662869      2.493726
      5.449995     91.623088      2.513804
      5.499997     92.578228      2.533950
      5.549999     93.539785      2.553424
      5.600001     94.490026      2.573453
      5.650004     95.447784      2.593066
      5.700006     96.411085      2.612244
      5.750008     97.367780      2.630542
      5.800011     98.320359      2.649207
      5.850012     99.274118      2.668202
      5.900014    100.229548      2.686825
      5.950017    101.187092      2.704805
      6.000019    102.142268      2.722209
      6.049991    103.099584      2.739703
      6.099992    104.052722      2.757095
      6.149995    105.003931      2.774092
      6.199997    105.955847      2.791830
      6.249999    106.910838      2.809259
      6.300002    107.857613      2.827325
      6.350004    108.811640      2.844989
      6.400006    109.764870      2.862473
      6.450008    110.722877      2.879430
      6.500010    111.676026      2.896827
      6.550013    112.624194      2.914072
      6.600015    113.568489      2.931301
      6.650017    114.526999      2.948821
      6.700019    115.476940      2.966298
      6.749991    116.433206      2.983309
      6.799993    117.386620      3.000573
      6.849995    118.345403      3.017697
      6.899998    119.310238      3.034756
      6.950000    120.269532      3.051269
      7.000001    121.225062      3.068451
      7.050004    122.182697      3.085745
      7.100006    123.140395      3.103385
      7.150009    124.104253      3.120848
      7.200011    125.059618      3.137480
      7.250013    126.020155      3.153548
      7.300015    126.980466      3.170084
      7.350017    127.931416      3.186309
      7.400019    128.889202      3.202438
      7.449991    129.841543      3.218663
      7.499994    130.790204      3.235401
      7.549995    131.745929      3.252114
      7.599997    132.700077      3.268620
      7.650000    133.659519      3.284758
      7.700002    134.615182      3.300380
      7.750005    135.577209      3.316149
      7.800007    136.530315      3.331196
      7.850008    137.490651      3.346081
      7.900011    138.443456      3.361308
      7.950013    139.396806      3.376478
      8.000015    140.344545      3.392022
      8.050018    141.301272      3.407233
      8.099990    142.265476      3.422388
      8.149991    143.218711      3.437675
      8.199992    144.176721      3.452594
      8.249995    145.129874      3.467607
      8.299997    146.091474      3.482401
      8.349999    147.046025      3.497668
      8.400002    148.008884      3.512691
      8.450004    148.971282      3.527432
      8.500006    149.930827      3.542591
      8.550008    150.890243      3.557577
      8.600010    151.848934      3.572712
      8.650013    152.803921      3.587676
      8.700015    153.762287      3.602793
      8.750017    154.708436      3.618411
      8.800019    155.671667      3.634177
      8.849991    156.625855      3.649709
      8.899993    157.581673      3.664786
      8.949995    158.546280      3.679943
      8.999998    159.491943      3.694744
      9.050000    160.451683      3.709468
      9.100001    161.407003      3.724124
      9.150004    162.362619      3.738474
      9.200006    163.319720      3.752366
      9.250009    164.273885      3.766638
      9.300011    165.237616      3.781253
      9.350013    166.197139      3.795750
      9.400015    167.161419      3.810261
      9.450017    168.125098      3.824665
      9.500019    169.076028      3.839215
      9.549991    170.034405      3.853835
      9.599994    170.995824      3.868764
      9.649996    171.958148      3.882994
      9.699997    172.906638      3.897082
      9.750000    173.870144      3.911226
      9.800002    174.825192      3.925421
      9.850005    175.785444      3.939844
      9.900007    176.743667      3.954046
      9.950008    177.700673      3.967926
     10.000011    178.677337      3.981700
     10.050013    179.638733      3.995195
     10.100015    180.607751      4.008744
     10.150018    181.576915      4.022342
     10.199990    182.542547      4.035741
     10.249991    183.407344      4.048348
     10.299993    184.191765      4.059878
     10.349996    184.886146      4.070316
     10.399998    185.515362      4.080321
     10.450000    186.076164      4.089325
     10.500003    186.591871      4.097917
     10.550004    187.051735      4.105650
     10.600007    187.463782      4.112670
     10.650009    187.838286      4.119111
     10.700011    188.164354      4.124663
     10.750014    188.463918      4.130088
     10.800016    188.730474      4.135153
     10.850017    188.967933      4.139834
     10.900020    189.184698      4.144229
     10.949992    189.390773      4.148368
     10.999994    189.571357      4.152399
     11.049996    189.727780      4.155599
     11.099999    189.876494      4.158296
     11.150000    190.005455      4.160846
     11.200002    190.124571      4.163201
     11.250005    190.228114      4.165687
     11.300007    190.322523      4.168230
     11.350010    190.405049      4.170274
     11.400011    190.474440      4.172419
     11.450013    190.547879      4.174228
     11.500016    190.612753      4.175855
     11.550018    190.675412      4.177442
     11.599990    190.726311      4.178871
     11.649992    190.770290      4.180278
     11.699994    190.803157      4.181301
     11.749996    190.838231      4.182282
     11.799998    190.872849      4.182738
     11.850001    190.897291      4.183637
     11.900003    190.928444      4.184079
     11.950006    190.950989      4.184966
     12.000007    190.970059      4.185947
     12.050009    190.994546      4.186281
     12.100012    191.017805      4.187252
     12.150014    191.038127      4.187883
     12.200016    191.049093      4.188633
     12.250019    191.061404      4.189126
     12.299990    191.073705      4.189691
     12.349992    190.990780      4.190199
     12.399994    190.825814      4.190108
     12.449997    190.574804      4.190514
     12.499999    190.250017      4.190330
     12.550001    189.860050      4.190469
     12.600003    189.407760      4.190473
     12.650005    188.914639      4.190232
     12.700008    188.367068      4.189832
     12.750010    187.786362      4.189411
     12.800012    187.164238      4.188971
     12.850015    186.508500      4.188697
     12.900016    185.818847      4.188389
     12.950018    185.101112      4.187929
     12.999990    184.362375      4.187332
     13.049993    183.599244      4.187222
     13.099995    182.812327      4.186635
     13.149996    182.011327      4.186595
     13.199999    181.190938      4.186314
     13.250001    180.365916      4.185818
     13.300003    179.526960      4.184882
     13.350006    178.661424      4.184041
     13.400008    177.793329      4.183711
     13.450010    176.925983      4.182925
     13.500012    176.045272      4.182462
     13.550013    175.148260      4.181802
     13.600016    174.250006      4.181207
     13.650018    173.343309      4.180672
     13.699990    172.441831      4.179885
     13.749992    171.528571      4.179177
     13.799994    170.607148      4.178234
     13.849996    169.684482      4.177447
     13.899998    168.762529      4.177166
     13.950001    167.833282      4.176364
     14.000003    166.891977      4.175702
     14.050006    165.963015      4.175046
     14.100007    165.025019      4.174151
     14.150009    164.087437      4.173223
     14.200012    163.144735      4.172326
     14.250014    162.202307      4.171580
     14.300016    161.255854      4.170421
     14.350019    160.307610      4.169622
     14.399990    159.360805      4.168719
     14.449992    158.417736      4.167846
     14.499994    157.465213      4.167121
     14.549997    156.520050      4.166469
     14.599999    155.579070      4.165881
     14.650001    154.630258      4.164742
     14.700003    153.672566      4.163595
     14.750005    152.724582      4.162563
     14.800008    151.772518      4.161573
     14.850010    150.810678      4.160804
     14.900012    149.859572      4.159929
     14.950015    148.910191      4.158958
     15.000016    147.962974      4.157779
     15.050018    147.007327      4.156840
     15.099990    146.055080      4.156117
     15.149993    145.096738      4.155222
     15.199995    144.144508      4.154600
     15.249996    143.195946      4.154284
     15.299999    142.246413      4.153573
     15.350001    141.286242      4.153054
     15.400003    140.343351      4.151794
     15.450006    139.380001      4.150904
     15.500008    138.426926      4.149982
     15.550010    137.478214      4.148785
     15.600012    136.523664      4.147952
     15.650014    135.571794      4.147507
     15.700017    134.613791      4.146924
     15.750019    133.666748      4.146399
     15.799991    132.714311      4.145866
     15.849992    131.756407      4.145569
     15.899995    130.808844      4.144630
     15.949997    129.849223      4.144213
     15.999999    128.892180      4.143532
     16.050002    127.935014      4.142797
     16.100004    126.980179      4.142196
     16.150006    126.013405      4.141473
     16.200008    125.057247      4.140944
     16.250010    124.102709      4.140101
     16.300013    123.145967      4.138977
     16.350015    122.189683      4.138026
     16.400017    121.233201      4.136987
     16.450019    120.272268      4.136052
     16.499991    119.314043      4.134905
     16.549993    118.358866      4.133873
     16.599995    117.408873      4.132517
     16.649998    116.455000      4.131541
     16.700000    115.501910      4.130662
     16.750001    114.549522      4.129688
     16.800004    113.598377      4.128751
     16.850006    112.644689      4.128029
     16.900009    111.691764      4.127319
     16.950011    110.740747      4.126435
     17.000012    109.785342      4.125151
     17.050015    108.831482      4.124118
     17.100017    107.872299      4.123249
     17.150019    106.918090      4.122284
     17.199991    105.958592      4.121355
     17.249994    104.996166      4.120762
     17.299995    104.040870      4.119863
     17.349997    103.089549      4.118504
     17.400000    102.135092      4.117708
     17.450002    101.168658      4.116992
     17.500004    100.214637      4.116042
     17.550007     99.261412      4.115249
     17.600008     98.310124      4.114351
     17.650011     97.354477      4.113971
     17.700013     96.398567      4.113079
     17.750015     95.439980      4.112460
     17.800018     94.484478      4.111658
     17.849990     93.523816      4.110998
     17.899991     92.565224      4.110098
     17.949993     91.619483      4.109472
     17.999996     90.665775      4.108419
     18.049998     89.704287      4.107717
     18.100000     88.752887      4.106413
     18.150003     87.794086      4.105483
     18.200004     86.831066      4.104708
     18.250006     85.882560      4.103705
     18.300009     84.932467      4.102863
     18.350011     83.980336      4.102045
     18.400014     83.025761      4.101308
     18.450015     82.074478      4.100218
     18.500017     81.123108      4.099297
     18.550020     80.163113      4.098408
     18.599992     79.212447      4.097486
     18.649994     78.267124      4.096595
     18.699996     77.310130      4.095487
     18.749998     76.354230      4.094796
     18.800000     75.401146      4.093991
     18.850001     74.441439      4.093205
     18.900004     73.491642      4.092131
     18.950006     72.549543      4.091287
     19.000009     71.587517      4.090528
     19.050011     70.638684      4.089478
     19.100012     69.694401      4.088655
     19.150015     68.741395      4.087487
     19.200017     67.781760      4.086497
     19.250019     66.832027      4.085484
     19.299991     65.881441      4.084389
     19.349994     64.933749      4.083587
     19.399995     63.975845      4.082560
     19.449997     63.011190      4.081819
     19.500000     62.061822      4.080907
     19.550002     61.105461      4.080270
     19.600004     60.148299      4.079636
     19.650007     59.186754      4.078637
     19.700008     58.239575      4.077678
     19.750011     57.281522      4.076326
     19.800013     56.331993      4.075292
     19.850015     55.372434      4.074240
     19.900018     54.419718      4.072683
     19.949990     53.465227      4.071342
     19.999991     52.497541      4.069769
     20.049993     51.539341      4.068232
     20.099996     50.574421      4.066787
     20.149998     49.616270      4.065120
     20.200000     48.661769      4.063071
     20.250003     47.697737      4.061105
     20.300004     46.742216      4.058969
     20.350006     45.780316      4.057046
     20.400009     44.822442      4.054706
     20.450011     43.866360      4.052844
     20.500014     42.899073      4.050740
     20.550016     41.944895      4.048420
     20.600017     40.995802      4.046027
     20.650020     40.037856      4.043934
     20.699992     39.090865      4.041806
     20.749994     38.128098      4.039402
     20.799996     37.176767      4.036934
     20.849998     36.219860      4.034530
     20.900000     35.269531      4.032915
     20.950002     34.319629      4.030790
     21.000005     33.370721      4.028695
     21.050007     32.412333      4.026626
     21.100010     31.458229      4.024520
     21.150011     30.496995      4.022380
     21.200013     29.533616      4.020089
     21.250016     28.585398      4.018026
     21.300018     27.626408      4.015498
     21.349990     26.676646      4.013223
     21.399992     25.716268      4.010992
     21.449994     24.767699      4.008496
     21.499996     23.816938      4.006494
     21.549998     22.858103      4.004326
     21.600001     21.906649      4.002375
     21.650003     20.948410      4.000313
     21.700005     19.989558      3.997909
     21.750007     19.033206      3.995684
     21.800009     18.080935      3.993193
     21.850012     17.123792      3.991256
     21.900014     16.172029      3.988781
     21.950016     15.214124      3.986553
     22.000019     14.259233      3.984303
     22.049990     13.302174      3.981913
     22.099992     12.344995      3.979945
     22.149994     11.387096      3.977380
     22.199997     10.429771      3.974522
     22.249999      9.472962      3.971461
     22.300000      8.531266      3.957721
     22.350003      7.587914      3.882670
     22.400005      6.647342      3.663633
     22.450007      5.690963      3.259709
     22.500010      4.940086      2.714656
     22.550012      4.335099      2.111070
     22.600014      3.899255      1.543061
     22.650016      3.597329      1.105280
     22.700018      3.427526      0.898780
     22.749990      3.368698      1.011213
     22.799993      3.401204      1.232828
     22.849995      3.541545      1.486114
     22.899996      3.765510      1.728782
     22.949999      4.059242      1.950845
     23.000001      4.412104      2.151617
     23.050003      4.827337      2.333044
     23.100006      5.294432      2.496512
     23.150008      5.813086      2.643999
     23.200010      6.371428      2.776921
     23.250012      6.975867      2.896734
     23.300014      7.612026      3.005053
     23.350017      8.278565      3.102419
     23.400019      8.977328      3.190353
     23.449991      9.694718      3.270104
     23.499992     10.449012      3.341697
     23.549995     11.210887      3.406558
     23.599997     11.996062      3.464689
     23.649999     12.806482      3.517495
     23.700002     13.618868      3.565325
     23.750004     14.450115      3.608311
     23.800005     15.295896      3.647182
     23.850008     16.145600      3.682532
     23.900010     17.011654      3.714897
     23.950013     17.885708      3.744452
     24.000015     18.763912      3.771112
     24.050016     19.645848      3.795473
     24.100019     20.540912      3.817032
     24.150021     21.436192      3.836984
     24.199992     22.342653      3.854940
     24.249994     23.252464      3.871346
