4.280761992952643169e+01 1.719814375933183204e+00 1.405045913696178275e+02 4.812977681615316214e+02 -1.161412955473896114e-01
1.897819565512295636e-01 1.305747421784650142e-01 1.185786004727408738e+01 2.954240030283207261e+02 1.870597681279159707e-02
